ID	CS1	CS2	CS3	group
ERR3019940	-2.869363028	-1.281140123	1.948476061	2
ERR3019941	-2.639787788	0.420004705	0.29835369	2
ERR3019942	-2.298145767	1.403583463	-0.581894464	2
ERR3019944	-1.875470013	0.160844175	0.427979074	2
ERR3019945	-2.537952009	-0.566977168	1.451701171	2
ERR3019946	-2.57640772	0.566953317	0.255232245	2
ERR3019947	-2.144024467	0.630758078	-0.446947372	2
Six0003C	-1.357294116	0.843716907	0.452091776	2
Six0004C	-0.36423532	-1.085455448	4.947247943	3
Six0007C	0.940787831	0.276216596	-0.097923764	3
Six0011C	-0.457581804	-0.950200618	3.043982403	3
Six0012C	1.416510985	-0.317846935	2.46772049	3
Six0013C	0.294657871	-4.118050332	5.23943731	4
Six0014C	-1.133787688	0.155081408	0.60790974	2
Six0016C	-1.33644945	0.162848085	1.019797068	2
Six0018C	-4.312869366	-1.151427915	4.78798754	3
Six0019C	-1.746869469	1.150033455	-0.260452194	2
Six0021C	0.367341273	-0.234218495	0.986916863	3
Six0023C	-1.293374854	0.429383863	0.376416401	2
Six0024C	-1.678766493	0.206911654	1.693347258	2
Six0026C	-0.08214118	-1.028780575	1.611017916	3
Six0027C	-1.640121955	0.283429048	0.602330176	2
Six0028C	-1.665761776	0.989969208	0.029479624	2
Six0029C	-1.846925861	0.363115731	2.327107792	2
Six0033C	-0.404413693	-1.567107429	-0.294245881	4
Six0034C	-1.509824328	0.247682599	1.107687756	2
Six0043C	-0.313904602	-0.276089445	1.335609674	3
Six0051C	-0.036850342	-2.568737537	3.085187415	3
Six0052C	-2.399684254	0.112027466	2.037891596	2
Six0053C	-1.383999953	0.519877802	0.302515965	2
Six0054C	-0.071934624	-0.64347851	3.540195392	3
Six0055C	-1.59794915	0.22197697	1.01892228	2
Six0058C	-1.079165034	-0.554021488	2.562575928	2
SRR7041338	1.126232482	0.458115307	0.068344712	3
SRR7048056	-2.743515696	1.19597057	-0.448113195	2
SRR7048057	-0.196662382	0.841403645	0.042580078	3
SRR7058851	1.341157066	1.435345193	-0.933138143	3
SRR7546195	-1.355692722	-0.014313592	0.75428668	3
SRR7546247	-1.746270456	-0.095608256	-0.167087084	2
SRR7546248	-1.533867463	0.249764207	0.996065697	2
SRR7546249	-1.85346237	0.837094222	0.125436211	2
SRR7546258	-1.262032095	-0.225561967	1.222844108	2
SRR7546277	-2.401586204	1.100732837	0.019473518	2
SRR7546289	-1.822090558	0.206658948	-0.550841094	2
SRR7546290	-1.557971803	0.093331469	-0.01904137	2
SRR7546291	-1.431249236	-0.202789436	-0.038386876	2
SRR7546292	-1.024737167	0.101619163	1.358968908	3
SRR7546295	-1.172722277	-0.658111943	-0.172978033	2
SRR7546297	-0.702898667	-0.124939978	1.410354529	2
SRR7546329	-0.970626164	0.509966769	0.350073381	3
SRR7546345	-1.02101941	-0.144399659	0.825496688	3
SRR7546377	-1.833831492	0.044753111	0.073534288	2
SRR7546514	-1.479017834	0.603522979	0.273631996	2
SRR7546601	-0.329211929	-0.792882197	2.391480651	3
SRR7546602	-1.214000487	0.07668417	1.002438152	2
SRR7546604	-1.724145826	0.788416168	0.261819253	2
SRR7546662	-1.335711683	0.45852642	0.363626969	2
SRR7546729	-2.118221988	1.229045925	-0.325361634	2
SRR7546731	-2.0061073	0.993908529	0.09610702	2
SRR7546798	-1.614368405	1.033710345	0.240788715	2
SRR7546800	-1.949763992	-0.211403718	-1.062331606	2
SRR7546801	-1.58940571	-0.047576976	0.648594426	2
SRR7546808	-0.225921879	0.431769597	0.805659372	2
SRR7546809	-0.192761745	0.363874393	0.653131728	3
SRR7546812	-0.115480137	-0.148533044	1.259730284	3
SRR7546822	-1.347733159	0.702232009	0.58804585	2
SRR7546890	-1.410742455	0.303110571	0.878847329	2
SRR7546891	-0.642814932	-0.387508051	1.334280257	3
SRR7546895	-1.212563271	0.497009035	0.335142032	2
SRR7546897	-0.566278813	-3.880842149	-2.326338418	4
SRR7546937	-1.497325987	-0.091744066	1.465437883	3
SRR7546946	-0.860600494	-0.294814742	1.421706734	2
SRR7546960	0.925204877	-1.108579331	1.864346207	4
SRR7546967	0.184843842	-0.381807309	0.975636589	3
SRR7546977	-1.817011419	1.048232908	0.013487775	2
SRR7547024	-0.675376059	-1.253057353	-0.117887425	4
SRR7547026	-2.277959501	1.406013613	-0.767435173	2
SRR7547071	-0.791687942	0.327276112	0.357958813	3
SRR7547076	-0.701824933	-1.892562647	-1.110379079	4
SRR7547114	-0.880994126	0.064175692	0.367672327	3
SRR8115446	2.023741458	0.674745712	0.152464582	3
SRR8115449	1.367841463	1.597652374	-1.259545971	3
SRR8115450	2.00727525	1.208580209	-0.673184836	3
SRR8115635	0.105502398	-3.246583077	-3.347323637	4
SRR8115639	1.90376148	0.741539353	-0.714431475	3
SRR8115644	2.49950928	0.972052304	-0.802417584	3
SRR8115647	0.51450717	-2.915994649	-2.301033494	4
SRR8115648	1.725742072	-2.118618107	2.550859047	4
SRR8115650	1.242227505	-1.335829513	1.067837628	3
SRR8115653	4.065976989	1.777142445	-1.971889613	3
SRR8115654	1.25617021	0.301037655	0.343360989	3
SRR8115655	2.423344545	1.067900737	-0.354309702	3
SRR8115656	0.402459967	-2.672048484	-3.779861817	4
SRR8115657	0.736986327	-1.603168389	-3.340354826	4
SRR8115658	1.18612199	0.107875271	-0.232877351	3
SRR8115659	0.879851171	0.083770634	0.604058877	3
SRR8115663	-0.671303574	-4.062008389	-4.343275018	4
SRR8115669	2.118110429	0.576685775	-1.182466685	3
SRR8115671	2.664872503	1.052880046	-0.488818011	3
SRR8115672	2.088269793	0.259398999	-0.292071891	3
SRR8115673	0.878127849	-0.16265888	0.954492068	3
SRR8115674	1.802873012	0.938205861	-0.429830405	3
SRR8115677	1.572892237	0.394519978	-0.189848847	3
SRR8115679	1.434058232	1.201725491	-0.872288057	3
SRR8115680	1.346213979	-0.631676366	2.335326549	3
SRR8115690	1.571547955	1.100766567	-1.235383981	3
SRR8115695	0.732493715	0.959509845	-0.758606347	3
SRR8115696	2.521840773	-1.18151545	2.281180859	3
SRR8115697	-2.075127873	1.407333505	-0.665301592	2
SRR8115703	1.272324104	1.059266941	-1.180733645	3
SRR8115704	1.655307967	0.719086332	-0.842551028	3
SRR8115706	2.177253104	0.945275648	-0.461453775	3
SRR8115707	1.553174071	1.449365485	-0.112441618	2
SRR8115712	1.676499541	0.342599294	0.097026289	3
SRR8115713	0.288377779	0.671163821	-0.223545098	3
SRR8115718	0.396671176	-2.58735096	-2.863814318	4
SRR8115719	2.137600461	-0.750472586	3.961191046	3
SRR8115720	1.681446055	-0.520290737	0.542951594	3
SRR8115721	2.12892414	0.475731146	1.769776121	3
SRR8115722	-1.023438003	-0.233637129	2.417992212	3
SRR8115725	-1.293853876	-0.752826975	1.696254893	3
SRR8115726	-2.327552842	0.764885409	-0.150031432	2
SRR8115727	0.729456763	-0.522987748	-1.244302687	3
SRR8115730	1.104256445	0.529267297	1.434017256	3
SRR8115731	-0.317806901	-1.102244212	2.557515726	3
SRR8115732	2.688481815	0.61619633	-0.675791827	3
SRR8115733	2.339300176	1.064098345	-0.314292751	3
SRR8115734	-0.032739074	-1.266503448	3.207771265	3
SRR8115736	0.853716835	-0.304973392	1.735179713	3
SRR8115739	1.790712156	0.861773402	-0.49174068	3
SRR8115741	1.42558283	0.453498059	0.663413123	3
SRR8115743	1.21491591	-0.663676478	1.353854795	3
SRR8115744	1.408796089	1.580577694	-1.59583661	3
SRR8115748	1.902641305	1.296816929	-0.357909447	3
SRR8115749	1.378738936	-0.05845263	-0.755304971	3
SRR8115750	1.730853831	0.625271951	-1.008842351	3
SRR8115753	1.0922496	-1.476127283	4.546683215	3
SRR8115754	2.282385228	1.223080554	-1.223360774	3
SRR8115755	-0.401348578	-1.258132524	-1.104060528	4
SRR8115756	1.494947506	1.230909136	-1.27780897	3
SRR8115757	1.476418387	0.996376559	-1.019261719	3
SRR8115759	2.849049609	-1.182659768	-3.194494163	4
SRR8115760	3.284912785	-1.61392854	3.903375024	3
SRR8115764	1.022664993	0.239305879	0.010153831	3
SRR8115767	2.45256858	0.911832359	-0.683261577	3
SRR8115768	-3.977615286	0.289091527	2.371537888	2
SRR8115771	0.827223085	-0.360732692	0.438331381	3
SRR8115772	2.047673838	0.717941839	-0.280923774	3
SRR8115773	-2.237833028	0.903629431	1.40256562	2
SRR8115774	4.266178541	0.165850496	-1.061778517	3
SRR8115776	-2.103788679	1.01255287	1.061268011	2
SRR8115777	0.365677198	-0.390775715	3.880969382	3
SRR8115778	1.469652649	0.212373278	1.308355167	3
SRR8115780	1.28967205	1.426684831	-1.012976073	3
SRR8115783	1.980314696	0.344723934	0.923665185	3
SRR8115785	2.094159081	0.837472863	-1.577021313	3
SRR8115786	1.332863782	0.646321277	-0.132439273	3
SRR8115788	2.13231502	0.209287899	-0.586128271	3
SRR8115789	1.771144803	0.936281504	-0.762633273	3
SRR8115790	1.016320784	-0.450414006	1.414830388	3
SRR8115792	1.932467407	0.617340231	-0.602530122	3
SRR8115794	1.483163702	0.44070065	0.087213103	3
SRR8115796	2.008410473	1.122586117	-0.508803641	3
SRR8115802	1.030138797	0.877682595	0.563726046	3
SRR8115804	-1.469616483	0.124200271	2.555713059	2
SRR8115806	1.386944352	1.424432625	-1.54592601	3
SRR8115807	1.172945601	0.318812003	0.458081781	3
SRR8115808	1.360972842	0.556588162	-0.458118813	3
SRR8115812	-2.643909813	0.072781917	1.564201524	2
SRR8115813	-2.719304662	-0.637270752	0.462340915	2
SRR8115814	-3.338825769	0.665946428	-0.241443416	2
SRR8115818	-0.157418989	-0.599142334	2.436380969	4
SRR8115822	0.604417938	0.031565326	2.402994794	3
SRR8115824	2.948062592	2.408832445	-2.655581774	3
SRR8115825	0.771538731	-0.732291012	2.302919541	3
SRR8115827	1.694181934	0.496948412	0.996088577	3
SRR8115829	1.822152957	1.748431458	-1.500613572	3
SRR8115833	0.600437244	-0.470699627	3.664948232	3
SRR8115834	2.204641124	0.335440392	2.048979457	3
SRR8115835	-1.882641634	-2.213406784	5.701560123	3
SRR8115836	0.785540841	-0.911783725	3.467586628	3
SRR8115840	0.82805334	0.225184935	-0.219267528	3
SRR8115841	1.594678452	0.398444889	-0.144211223	3
SRR8115842	-1.937497492	-0.14105862	-0.370822889	2
SRR8115844	0.880011032	1.073566452	-0.214633492	3
SRR8115847	-1.791778364	-0.265037559	1.306627031	2
SRR8115848	2.311306935	0.84559191	-0.737211173	3
SRR8115850	2.711474989	1.159577374	-0.923779881	3
SRR8115854	1.334116844	0.04643823	0.566969996	3
SRR8115861	1.114729563	0.996797805	-0.438189011	3
SRR8115865	1.396928455	0.816228478	-0.805166146	3
SRR8115866	2.192115671	-1.097070921	1.053936514	4
SRR8115869	2.94093507	0.133954309	0.020917908	3
SRR8115877	0.112565231	-2.445609052	-3.020724891	4
SRR8115881	2.742226361	0.576354557	0.335821583	3
SRR8115883	0.763503773	0.662806599	-0.080735288	3
SRR8115885	2.214425228	0.644488441	-0.633260486	3
SRR8115887	1.407473354	-0.254094635	0.962237086	3
SRR8115888	0.465918946	-0.084415987	2.863089119	3
SRR8115889	0.39284617	-0.169802919	3.299872271	3
SRR8115890	-1.298172341	0.365307388	2.211903056	2
SRR8115891	1.813521972	1.113710304	-1.586446537	3
SRR8115902	1.139680057	0.831357961	-0.354577652	3
SRR8115903	1.671361543	0.609930259	-0.653098799	3
SRR8115904	-1.685701448	0.55157432	2.089746548	2
SRR8115905	2.419781945	-0.031417	0.231030969	3
SRR8115906	2.018535008	-0.108202079	1.587861698	3
SRR8115908	1.750596545	0.775197389	-0.859523315	3
SRR8115912	2.311501675	0.913274546	-1.050909728	3
SRR8115924	1.61822903	1.077358445	-0.779408247	3
SRR8115934	1.124789758	0.971336616	-0.306862602	3
SRR8115936	-1.943082844	1.301151037	-0.023459945	2
SRR8115937	-2.05483584	0.781948068	2.465979748	3
SRR8115938	0.451393361	-0.064135667	2.841826815	3
SRR8115940	1.527416622	0.31822732	0.941893111	3
SRR8115941	0.435764786	-0.477781353	0.785566538	3
SRR8115942	0.818985347	-0.226550303	-0.191695282	3
SRR8115943	0.747017097	-0.499417305	1.785478356	3
SRR8115944	1.311967328	0.891561168	-0.298737121	3
SRR8115945	0.485379013	-0.15525808	1.811453458	3
SRR8115946	0.527499527	-0.316302449	1.672501859	3
SRR8115947	-1.820883896	0.148737817	-0.221895871	2
SRR8115948	2.530755648	-0.596943369	0.391110083	3
SRR8115950	-1.809532518	1.201201648	0.296188852	2
SRR8115951	1.752766231	-0.247818119	1.49923621	3
SRR8115953	2.113462105	-0.267859624	3.464014283	3
SRR8115954	0.58888407	0.472281695	0.269493115	3
SRR8115956	1.149155231	0.648671257	0.230356968	3
SRR8115957	1.531291587	-0.041794314	0.306576723	3
SRR8115958	0.831675355	0.139961772	0.333724718	3
SRR8115959	1.101712401	0.16267225	0.768294128	3
SRR8115961	1.497737604	0.12539255	0.224010489	3
SRR8115962	1.183707216	0.09023634	0.170280771	3
SRR8115965	0.696112498	-0.232627622	0.798933455	3
SRR8115966	2.394508398	-0.072192817	-1.146583492	4
SRR8115967	2.774883381	1.384143576	-1.017526523	3
SRR8115969	1.062777924	0.114799398	0.345646043	4
SRR8115970	-2.491852509	-0.462422041	2.450594386	3
SRR8115971	-0.43068351	0.374601138	0.52565403	2
SRR8115973	2.380205022	1.26569757	-0.577369894	3
SRR8115974	2.68849774	0.214346399	0.958670042	3
SRR8115975	0.479188684	-1.047067026	-1.536743936	4
SRR8115977	1.549897087	1.716088951	-1.702576767	3
SRR8115978	2.392648492	-0.703461938	2.967691148	3
SRR8115983	1.287979081	-0.158216036	0.088597133	3
SRR8115985	1.298538134	-1.118877506	1.463602042	3
SRR8115986	-1.36609359	-0.376561781	1.6638949	2
SRR8115988	-2.818550039	1.246249266	0.576808234	2
SRR8115989	0.223349985	0.373158129	0.852807492	3
SRR8115990	-0.360893944	-0.730692776	-0.201474408	3
SRR8115991	-1.275185865	-0.13367077	1.118951513	2
SRR8115998	0.094068127	-2.591521482	-2.970168652	4
SRR8115999	1.866667858	1.244536508	-1.570504101	3
SRR8116002	0.205728492	0.559355915	-0.865251762	3
SRR8116003	-0.655790037	-0.702607353	-1.877220965	4
SRR8116004	1.134952553	-2.653456556	-1.392865228	4
SRR8116005	-0.49024297	-3.911488135	-4.248402288	4
SRR8116007	0.120705233	-1.186010007	0.133908921	4
SRR8116008	0.988524719	0.880540742	-0.465295973	3
SRR8116010	-1.107225637	-0.115459208	0.803743073	2
SRR8116013	-2.654683943	1.014451322	0.07475954	2
SRR8116018	1.311192196	0.45192147	-0.066573428	3
SRR8116023	-2.036158394	1.020955923	0.126986598	2
SRR8116024	2.20869149	0.972757496	-1.064763907	3
SRR8116025	2.11898458	0.791294695	-0.429029103	3
SRR8116027	2.400836659	1.089917348	-1.771532934	3
SRR8116036	2.181909694	1.121128951	-1.041529627	3
SRR8116037	2.447431355	0.985737018	-0.561043571	3
SRR8116038	1.720001435	0.976513551	-0.740504485	3
SRR8116039	1.606970105	0.74916617	-0.827200366	3
SRR8116044	1.4439182	1.577870639	-1.407341307	3
SRR8116045	0.685776762	0.427600699	0.600592661	3
SRR8116046	-1.532358883	0.488403617	1.56091381	2
SRR8116047	1.223746936	0.192770684	0.074515416	3
SRR8116053	0.988549695	1.000963715	0.113349884	3
SRR8116059	1.297939347	0.092941338	-0.06321953	3
SRR8116060	-3.163210584	0.59905555	0.588282304	2
SRR8116061	2.539545127	0.894307283	-0.885055266	3
SRR8116062	1.999105394	0.961946966	-0.34642274	3
SRR8116066	2.072601522	0.743062185	0.917727495	3
SRR8116068	2.108230543	0.875727894	-0.813823508	3
SRR8116069	1.943515215	0.319547181	0.847266499	3
SRR8116075	-1.138042588	0.49436937	1.229874524	3
SRR8116076	1.414625985	0.757405538	-0.929336312	3
SRR8116080	1.512171604	0.99676845	-0.257948471	3
SRR8116085	1.988716503	1.153887285	-0.914008794	3
SRR8116086	0.402584688	-1.31242995	5.185143142	3
SRR8116087	1.700408823	0.053094979	-0.374513723	3
SRR8116088	0.550188073	-0.528794569	0.738527366	3
SRR8116089	-0.977024642	-1.85461375	-1.415149472	4
SRR8116097	1.693699918	-0.547383425	0.656304738	3
SRR8116098	-0.235243514	-0.242941859	1.275360274	3
SRR8116101	-1.040702588	-3.699641281	-3.791370945	4
SRR8116105	1.183251671	-0.428989314	0.22067685	3
SRR8116106	1.330259715	0.705587466	-0.342177548	3
SRR8116108	2.578514802	-0.592618916	4.365017318	3
SRR8116110	2.625874524	0.96885046	-1.343767693	3
SRR8116111	2.195928265	-0.332975632	0.756726781	3
SRR8116114	1.937223704	-0.03450769	0.778292477	3
SRR8116115	2.549651711	-0.23519495	0.240399732	3
SRR8116119	1.283574711	0.848672529	-0.697268878	3
SRR8116120	1.60193874	-1.016931404	4.244348105	3
SRR8116121	-1.325646825	0.406954565	-0.21278956	3
SRR8116124	0.253488365	-0.42341753	0.629829873	3
SRR8116126	0.553973289	-0.33879363	0.908078341	3
SRR8116127	0.205362554	-1.187899949	3.676809987	3
SRR8116128	1.48430378	0.545455345	-0.584086723	3
SRR8116131	0.004282904	-2.376752559	-1.154400862	4
SRR8116136	2.688597615	0.349797356	1.508614958	3
SRR8116139	0.984128858	-0.181375063	1.782313675	3
SRR8116142	1.28618446	0.526739961	-0.210383521	3
SRR8116143	1.587318669	0.491549172	0.515492948	3
SRR8116144	0.909575836	-0.436715992	0.873357414	3
SRR8116146	2.074334091	0.318131988	-0.234934859	3
SRR8116147	1.582003955	0.758596653	-0.284389985	3
SRR8116151	-2.822949777	-0.066669521	2.003991912	2
SRR8116156	0.93859825	0.5869139	0.623737042	3
SRR8116158	1.146353847	-0.101591333	0.184105908	3
SRR8116159	0.690283854	-1.386758419	-0.493195384	3
SRR8116162	2.019663095	-0.65813434	-2.209817269	4
SRR8116163	2.025777196	1.575617748	-1.431768172	3
SRR8116164	1.477111242	0.548694343	-0.162769236	3
SRR8116165	-1.202774105	-0.127452985	1.012455103	2
SRR8116169	1.497769194	0.992963749	-0.962962538	3
SRR8116170	1.740977048	0.660082637	-0.461243029	3
SRR8116177	2.383150254	1.072949534	-1.135298233	3
SRR8116178	2.166907343	1.132770226	-0.685662263	3
SRR8116180	1.067748157	-0.637128795	0.559101752	3
SRR8116183	1.562676223	0.818721375	-0.298893009	3
SRR8116184	-0.552611006	-0.260356424	3.696625174	3
SRR8116185	2.063214132	0.928631967	-0.105162164	3
SRR8116186	1.233484471	0.743303729	1.341730866	3
SRR8116187	1.492121843	0.49584666	-0.321724993	3
SRR8116188	-2.221483177	0.759690102	-0.404527513	4
SRR8116194	1.302160935	-0.849297914	2.052961758	3
SRR8116195	1.69995174	-0.798204174	1.133357934	3
SRR8116201	1.72815839	-0.073556419	0.042912475	3
SRR8116202	2.319245096	-1.138588015	0.80529398	3
SRR8116203	-2.20408128	0.982139171	0.131792611	2
SRR8116208	1.891021138	-0.228241846	0.477464975	3
SRR8116209	1.804378337	0.952124529	-0.937429175	3
SRR8116212	2.087138608	1.013301591	-1.151398902	3
SRR8116213	1.869631461	-0.311857643	0.915315469	3
SRR8116214	1.931749553	1.165104882	-1.052683084	3
SRR8116218	2.133058814	-0.419616146	-0.386536231	4
SRR8116219	2.483127084	0.51447922	-0.734899935	3
SRR8116221	-1.560593549	0.187425241	2.39463782	2
SRR8116222	0.683425482	0.285047889	1.264201348	3
SRR8116223	0.485446702	0.477809877	0.782161242	3
SRR8116227	1.635507026	-0.197241003	1.122343992	3
SRR8116228	3.085521525	-1.068290405	3.190377937	3
SRR8116229	-0.313952119	-0.343270511	2.789397618	2
SRR8116231	2.267563048	0.722036313	-0.496615369	3
SRR8116232	0.854881303	-0.922333787	-1.460115873	4
SRR8116233	-0.681521321	-1.387156109	0.589302654	4
SRR8116235	0.871477923	-2.278767315	-2.857440287	4
SRR8116236	0.361154956	0.476812289	-0.62975694	3
SRR8116238	0.872619219	0.015583551	2.136048573	3
SRR8116239	3.028146185	2.268144475	-2.109779111	3
SRR8116240	0.289771427	0.83470936	-0.285271513	3
SRR8116241	-0.835726566	-0.134691734	2.30233996	2
SRR8116243	1.12972457	1.114450533	-0.213110508	3
SRR8116245	-0.10764513	-0.948121296	0.256035715	3
SRR8116249	0.78219252	-1.700224285	0.345226596	4
SRR8116250	2.739673996	-0.316838273	0.199377437	3
SRR8116251	1.121119639	-0.404431666	1.912513434	3
SRR8116255	2.450647491	-1.289469825	-3.491437996	4
SRR8116257	0.298523578	-1.65952888	-2.192635168	4
SRR8116259	1.793175013	0.46315843	-0.474556833	3
SRR8116262	1.245988135	-0.801304886	0.899443794	3
SRR8116263	1.365180581	0.776253723	-0.346032439	3
SRR8116266	-2.612195135	1.035615184	0.292057534	2
SRR8116268	-0.178295393	0.153738697	1.299848133	3
SRR8116273	0.65750808	0.494214475	0.15434718	3
SRR8116274	-0.476056359	0.207999613	0.978481863	3
SRR8116276	2.655125554	1.503043422	-1.665963318	3
SRR8116280	1.635688135	-1.144411394	3.051194955	3
SRR8116283	-2.92487113	0.986436249	0.079858339	2
SRR8116284	-1.088271221	1.539932001	-1.021145749	2
SRR8116287	1.932339479	1.025069528	-0.448726443	3
SRR8116291	2.095076887	0.570516416	0.113032786	3
SRR8116294	0.184178607	-0.315734157	1.473948319	3
SRR8116296	3.101652413	0.616766479	-0.592343352	3
SRR8116299	-0.85900434	0.065605577	1.615766528	3
SRR8116300	0.174842424	0.66357756	0.597476295	3
SRR8116301	-3.212043551	1.169912156	-0.505524907	2
SRR8116305	1.712154562	-0.935829535	3.879870609	3
SRR8116308	0.77414086	-3.000139197	-3.316898633	4
SRR8116309	1.441544615	1.37845525	-1.000771847	3
SRR8116312	1.867740332	0.648897616	0.788391538	3
SRR8116313	1.963334238	1.17452636	-0.768478026	3
SRR8116314	2.482596142	1.824428374	-1.981213466	3
SRR8116315	1.065080528	-2.174807304	-2.460877439	4
SRR8116317	2.133048515	1.344407317	-1.772333602	3
SRR8116318	2.607589761	-0.009825906	-0.518611119	3
SRR8116322	-2.581057294	1.230340677	-0.145466307	2
SRR8116323	0.743477378	-0.372087978	0.904046139	3
SRR8116325	1.212267129	0.316217824	0.269265753	3
SRR8116327	2.001670492	0.773256648	-0.584618822	3
SRR8116328	1.2650648	0.958770493	-0.922624109	3
SRR8116332	2.165464277	0.406749822	-0.681319019	3
SRR8116337	1.39620589	0.556891484	-0.099399807	3
SRR8116347	1.533207128	0.907838879	-0.622878177	3
SRR8116355	-0.663567869	-4.009763953	-4.330941761	4
SRR8116357	0.287333892	-2.54995903	-3.021279758	4
SRR8116358	1.058826988	1.356498616	-0.660967967	3
SRR8116360	1.476350972	-0.606063653	3.38916495	3
SRR8116361	1.591996828	0.779383928	-0.580883278	3
SRR8116363	2.271961001	1.557385524	-1.759528049	3
SRR8116369	-0.105819871	-0.22276185	1.318949282	3
SRR8116373	1.535451985	-0.47389532	0.236394976	3
SRR8116375	2.668161286	1.432784736	-1.451353778	3
SRR8116376	2.045637604	0.510384855	-2.241954961	3
SRR8116380	0.406825806	-0.614502069	1.782565802	3
SRR8116381	-2.601509727	-0.099379998	0.806778533	4
SRR8116383	1.497081007	1.011743874	-0.645933607	3
SRR8116388	2.059740485	0.435862921	-0.803042815	3
SRR8116390	2.749438125	0.116165227	2.096039152	3
SRR8116392	0.598762934	-1.723242798	-3.418979713	4
SRR8116394	2.724812108	0.687217191	-0.250487821	3
SRR8116395	1.953758353	0.136753021	1.044029185	3
SRR8116396	0.944269971	0.255792114	-0.045386198	3
SRR8116397	1.194847988	-0.148083964	0.607645839	3
SRR8116398	0.881769807	-1.058657471	-3.124815972	4
SRR8116399	1.176131352	-3.513379122	-2.404784046	4
SRR8116400	0.556065523	0.377454971	0.233776682	3
SRR8116403	1.853376822	-0.521100049	1.227888257	3
SRR8116405	-0.799705734	0.579132117	-0.487349557	3
SRR8116406	1.887379	0.803858847	-0.98545173	3
SRR8116408	-0.021691621	-0.641797689	2.109321748	3
SRR8116411	-1.232276802	0.596686335	0.472651815	2
SRR8116416	2.887211088	0.256003853	-2.0912408	3
SRR8116421	1.84083941	-0.354995092	4.335688728	3
SRR8116431	2.087853924	0.640358256	-0.122326224	3
SRR8116435	1.876435299	0.712930128	-0.9559041	3
SRR8116437	2.108156145	-0.248135099	-0.456883105	3
SRR8116441	1.234623297	0.637732797	-0.309093675	3
SRR8116442	0.858194814	1.178677772	0.534245704	3
SRR8116443	0.313699749	0.378759027	0.547107764	3
SRR8116444	-1.876983066	0.395442316	-1.701680967	2
SRR8116449	0.241794818	-2.98106016	-2.868522664	4
SRR8116450	0.683844989	-0.502744411	1.328417099	3
SRR8116451	1.197249856	0.446026097	0.299816557	3
SRR8116455	1.847117163	1.265412134	-1.433940327	3
SRR8116457	3.333953917	0.925927872	-1.533705751	3
SRR8116458	0.740601875	-3.113359956	2.053893575	3
SRR8116463	1.916077962	1.163365982	-0.760393687	3
SRR8116465	-0.364205068	0.786654934	0.494164212	2
SRR8116466	0.368540985	0.957687487	0.286926677	3
SRR8116468	1.815375992	0.344730897	-0.480906023	3
SRR8116469	1.560675473	1.372256918	-1.202679961	3
SRR8116474	1.592237125	0.353951241	-0.924864226	3
SRR8116478	1.212118736	1.40256844	-0.376973183	3
SRR8116482	1.628579712	0.08677878	2.162031618	3
SRR8116485	1.114144358	-1.120558986	0.613523875	4
SRR8116489	-1.643975595	1.075789459	0.298194285	2
SRR8116491	2.372192195	0.842551641	-0.21126647	3
SRR8116503	1.854248142	-0.530668489	2.463281533	3
SRR8116508	2.413773896	0.700961979	-0.873525275	3
SRR8116509	3.245061298	1.125304784	-0.868568005	3
SRR8116511	1.915424971	-0.456772504	0.929288971	3
SRR8116512	1.337892348	1.078977893	-1.209831475	3
SRR8116513	2.468785399	0.67038725	-1.018540507	3
SRR8116514	1.649715709	0.084544689	2.686634116	3
SRR8116515	0.786911979	0.091240937	1.484389931	3
SRR8116517	-2.594025939	1.028946391	0.437954527	2
SRR8116518	1.477881906	-0.509485996	0.741325284	3
SRR8116519	1.36350122	0.159183167	-0.21432412	3
SRR8116522	1.030838737	0.905882492	-0.278751722	3
SRR8116535	1.600998763	0.582338411	-0.179633153	3
SRR8116536	1.686036051	0.911830195	-0.407281807	3
SRR8116539	-3.051352805	1.202656318	-0.389295467	2
SRR8116540	1.575925717	1.524811846	-1.444197239	3
SRR8116541	-2.25654015	0.707059313	1.792374484	2
SRR8116543	1.624878641	-0.050912279	0.46382528	3
SRR8116544	2.507206658	0.412179709	-0.3672338	3
SRR8116546	1.412477287	-1.462688891	-2.538919966	4
SRR8116548	1.381662768	1.17658099	-0.277550157	3
SRR8116549	1.696085941	1.594644445	-1.208503863	3
SRR8116553	2.389965488	0.909588002	1.246410472	3
SRR8116554	2.617718841	1.258517516	0.216528106	3
SRR8116559	1.740616244	-0.553576066	3.660984196	3
SRR8116562	3.646570633	-0.189530504	1.919502139	3
SRR8116563	1.761063456	0.312772784	0.881859962	3
SRR8116564	1.872729389	-0.374284525	1.864523593	3
SRR8116566	2.197180987	1.387186234	-0.416982156	3
SRR8116572	-2.06384801	-0.262113555	0.911640342	3
SRR8116576	-0.596317176	0.14552459	-0.050130278	3
SRR8116578	2.466372278	-0.855833101	1.170708801	3
SRR8116579	1.381538789	-0.20029014	0.513464027	3
SRR8116580	1.669205127	-0.8917185	1.034453582	3
SRR8116582	1.461488241	0.144726102	0.375923197	3
SRR8116588	2.262846227	1.569484512	-1.103581519	3
SRR8116589	2.777685643	1.032118615	-1.242533356	3
SRR8116590	1.135577897	-1.076081604	-0.170088449	4
SRR8116591	1.008619415	0.576942652	0.197582398	3
SRR8116592	1.717005734	0.695395372	-0.473950132	3
