CS1	CS2	group
ERR3017452	-0.119542619	0.682038532	2
ERR3017474	0.374162004	1.7193954	2
ERR3017716	-1.196668743	1.739076638	2
ERR3017796	-0.069819417	1.336424449	2
ERR3017839	0.67411431	2.063464935	2
ERR3018095	0.621291936	2.059208927	2
ERR3018409	0.348501847	1.821776063	2
ERR3018410	0.267841855	1.758414389	2
ERR3018624	-0.044366437	0.136268463	2
ERR3019670	0.546439283	2.02423527	2
ERR3019724	0.389092048	2.027865744	2
ERR3019725	0.744727068	2.201128626	2
ERR3019764	0.747695704	2.223779361	2
ERR3019832	0.335429949	1.84889299	2
ERR3019882	0.467549545	1.959595452	2
ERR3019972	-0.759817229	0.795864687	2
ERR3016460	0.686737559	1.497547506	2
ERR3016590	-0.055692309	1.306274297	2
ERR3016716	0.237091731	1.824653621	2
ERR3016874	0.810293264	2.229860021	2
ERR3016902	0.636325157	2.018098125	2
ERR3017072	0.555309213	2.071816639	2
ERR3017095	0.860678216	2.282946658	2
ERR3017229	0.622999356	1.674791872	2
ERR3017273	-0.436838301	0.723444024	2
ERR3017340	0.704945323	2.172278923	2
ERR3017362	0.900251484	2.28698009	2
ERR3017364	0.885853918	2.0586156	2
ERR3017432	0.467205231	1.468483133	2
ERR3017472	0.670430944	2.134534955	2
ERR3017497	0.848361729	2.303239274	2
ERR3017531	0.470469534	1.827051398	2
ERR3017532	0.70127125	2.083652503	2
ERR3017536	0.381580442	1.831841822	2
ERR3018951	0.917109267	2.37132853	2
ERR3017732	0.286993488	1.764226559	2
ERR3017894	0.413659137	1.832105926	2
ERR3017942	0.543607854	1.96188454	2
ERR3018192	0.775028324	2.250929081	2
ERR3018377	0.606079467	2.089070994	2
ERR3017788	0.720750153	2.161212991	2
ERR3018029	0.727854585	2.204456703	2
ERR3018193	0.620405146	1.928507435	2
ERR3018385	0.750317224	2.224211152	2
ERR3017992	0.709559383	2.175794669	2
ERR3018359	-0.492006449	1.044488976	2
ERR3017789	0.369084863	1.718373082	2
ERR3017204	0.845275891	2.308525105	2
ERR3017733	0.643256638	2.10686789	2
ERR3016855	0.901467318	2.290625558	2
ERR3017982	0.26498951	1.834395013	2
ERR3018034	0.312113901	1.711860542	2
ERR3017509	0.565566267	2.028713266	2
ERR3017054	0.634984073	2.283463512	2
ERR3019560	-0.597673411	0.9624642	2
ERR3016849	0.797567414	2.220769753	2
ERR3017423	0.639466061	1.452036614	2
ERR3017250	0.538928063	1.905699291	2
ERR3019783	0.112893263	1.580984605	2
ERR3018245	0.821407985	2.295130347	2
ERR3017034	0.716969031	2.080672752	2
ERR3018738	-0.044301778	1.464719684	2
ERR3018140	0.770942579	2.084675755	2
ERR3017730	0.80412449	2.240530604	2
ERR3017288	0.767266366	2.230565986	2
ERR3018032	0.7342915	2.305552764	2
ERR3017858	0.702728469	2.173594752	2
ERR3017841	-0.031822325	1.55872224	2
ERR3018396	0.784350452	2.24954612	2
ERR3016894	0.797510656	2.263876687	2
ERR3017842	0.718142544	1.822965198	2
ERR3019101	0.254123495	1.741155841	2
ERR3017910	0.28799175	1.74505449	2
ERR3017787	0.244905328	1.511822413	2
ERR3018168	0.537746582	2.062063678	2
ERR3018437	0.72100775	2.225733519	2
ERR3017075	0.733921967	1.664236332	2
ERR3017892	0.58031902	2.039057026	2
ERR3018244	0.202341985	1.752875301	2
ERR3018042	0.88821586	2.3410141	2
ERR3018158	0.7668608	2.234218925	2
ERR3018082	0.812745323	2.267478971	2
ERR3017869	0.371621671	1.881124767	2
ERR3016946	0.641664868	2.051194897	2
ERR3018087	0.820292654	1.582303303	2
ERR3018028	0.644334584	2.130791537	2
ERR3017880	0.708304362	2.183597124	2
ERR3018994	-0.15756164	1.366444269	2
ERR3018085	0.838161983	2.23871719	2
ERR3018463	0.674031374	2.171191572	2
ERR3017120	0.629542938	2.134883041	2
ERR3017291	0.806539427	2.260467355	2
ERR3016812	-0.719593094	0.589300526	2
ERR3017071	0.627362766	2.34059518	2
ERR3017112	0.892906782	2.348985873	2
ERR3018089	0.499132748	1.509154426	2
ERR3016943	0.410220653	1.93468932	2
ERR3016950	0.726601156	1.604014185	2
ERR3017242	0.886138354	2.347528632	2
ERR3016791	0.386157042	1.877118198	2
ERR3017731	0.767888113	2.230666202	2
ERR3016740	0.273846134	0.91141898	2
ERR3018071	0.559380333	2.042774874	2
ERR3016990	0.282521097	1.735039481	2
ERR3019883	0.641573819	2.103772851	2
ERR3019710	0.915479798	2.354250951	2
ERR3016926	0.541516179	1.607976579	2
ERR3018730	0.641238547	2.157579689	2
ERR3016478	0.789720877	2.13164546	2
ERR3016549	0.096115187	1.447213956	2
ERR3016588	-0.527430989	0.768698708	2
ERR3016589	-0.054836673	1.354965345	2
ERR3016592	0.250571654	1.732240008	2
ERR3016596	0.738998992	2.163284882	2
ERR3016613	0.492989232	1.917770257	2
ERR3016615	0.312644185	1.529975779	2
ERR3016616	-0.111127227	1.306656174	2
ERR3016617	0.109040972	1.259792845	2
ERR3016618	-0.047122671	1.068392316	2
ERR3016619	0.229180776	1.581163263	2
ERR3016650	0.870535245	2.326069422	2
ERR3016692	0.620271579	1.85652397	2
ERR3016717	0.491974133	1.648035298	2
ERR3016759	0.641273389	1.934814764	2
ERR3016775	0.676853416	2.716676301	2
ERR3016785	0.647056797	2.139108899	2
ERR3016788	0.623415259	2.072949775	2
ERR3016804	0.734169891	2.227210623	2
ERR3016829	0.568670762	1.707634456	2
ERR3016852	0.543381732	2.037543387	2
ERR3016866	0.786515824	2.177400003	2
ERR3016916	0.761170345	2.238717722	2
ERR3016918	0.780816366	2.14211903	2
ERR3016921	0.578643876	2.081312086	2
ERR3016948	0.762176623	2.148579233	2
ERR3016970	0.768082397	2.101533174	2
ERR3017030	0.53871897	1.987148718	2
ERR3017050	0.548133431	2.1799463	2
ERR3017096	0.955463222	2.067624754	2
ERR3017142	0.856976443	2.167580137	2
ERR3017164	0.88229819	2.016699312	2
ERR3017184	0.693997626	2.202970326	2
ERR3017211	0.594333624	1.946069121	2
ERR3017267	0.897148346	2.350427809	2
ERR3017270	0.903938529	2.356619435	2
ERR3017312	0.614819809	2.001720121	2
ERR3017314	0.783445558	2.243268249	2
ERR3017320	0.654263477	2.028036636	2
ERR3017360	0.804120575	2.105457526	2
ERR3017407	0.450629968	1.847308671	2
ERR3017411	0.554489437	1.315415896	2
ERR3017413	0.74883807	2.220476692	2
ERR3017454	0.397823986	1.863892828	2
ERR3017456	0.611586253	2.050386011	2
ERR3017473	0.28099176	1.646154901	2
ERR3017475	-0.053095816	2.353808303	2
ERR3017477	0.521729871	1.888346558	2
ERR3017494	0.844169257	2.19539481	2
ERR3017511	0.409430919	1.823622502	2
ERR3017514	0.078763919	1.820906419	2
ERR3017804	0.85412904	2.12885701	2
ERR3018000	0.594071847	1.834857178	2
ERR3018084	0.820566777	2.27317997	2
ERR3018086	0.602372335	1.958876791	2
ERR3018116	0.381941025	1.832455859	2
ERR3018138	0.91132852	1.97253539	2
ERR3018247	0.47992088	1.873816046	2
ERR3018249	0.495809313	1.800329574	2
ERR3018302	0.46852384	1.687335208	2
ERR3018305	-0.159566337	1.139811501	2
ERR3018405	0.151324175	1.64831323	2
ERR3018509	0.060713972	1.633341159	2
ERR3018538	0.521515854	2.002161209	2
ERR3018565	0.387737415	1.849846013	2
ERR3018608	0.632958293	2.163093838	2
ERR3018619	0.849916727	2.265436811	2
ERR3018621	-0.006754678	0.786374202	2
ERR3018623	0.427890207	1.827718818	2
ERR3018673	0.465940239	1.985417583	2
ERR3018676	0.584056998	2.036556845	2
ERR3018679	0.511263471	1.94210751	2
ERR3018734	0.170568459	1.69018712	2
ERR3018735	0.546216128	2.036795634	2
ERR3018787	0.666126324	2.143720781	2
ERR3018792	0.677208247	2.090458545	2
ERR3018800	0.679511252	2.17246791	2
ERR3018833	0.770075001	2.250980119	2
ERR3018843	0.724498812	2.137116129	2
ERR3018845	0.883028778	2.338220294	2
ERR3018846	0.81012774	2.263707187	2
ERR3018848	0.575501628	1.988214407	2
ERR3018934	0.389308544	1.874300674	2
ERR3018988	-0.675401789	0.746193991	2
ERR3019001	0.059433517	1.582100778	2
ERR3019008	-0.172544663	1.305590093	2
ERR3019102	0.347167794	1.759596368	2
ERR3019135	0.568321075	2.029180574	2
ERR3019136	0.150427954	1.585498986	2
ERR3019241	0.267781714	1.833995801	2
ERR3019284	0.400601241	1.900886839	2
ERR3019324	0.361743864	1.872759143	2
ERR3019340	0.751071991	2.25461564	2
ERR3019342	0.522530666	0.43835666	2
ERR3019391	-0.270374822	1.269735613	2
ERR3019394	0.495902928	2.01219365	2
ERR3019395	0.237266796	1.76989035	2
ERR3019398	0.173958245	1.664007864	2
ERR3019449	0.453774328	1.946781523	2
ERR3019453	0.462939179	1.907771366	2
ERR3019456	-0.16376025	1.414527812	2
ERR3019457	0.65508262	2.127943523	2
ERR3019492	1.111370965	1.145822264	2
ERR3019503	0.758744814	2.22219851	2
ERR3019505	0.80054953	2.242292575	2
ERR3019558	0.105345698	1.614821661	2
ERR3019561	0.575713246	2.063182622	2
ERR3019621	0.707989549	2.022901457	2
ERR3019671	0.095087093	1.584150878	2
ERR3019689	0.724197368	2.211136084	2
ERR3019719	0.732407414	2.041904591	2
ERR3019720	0.383212706	1.706949183	2
ERR3019833	0.135865366	1.657977316	2
ERR3019983	0.672784668	2.139040198	2
ERR3016799	0.448096166	1.94085832	2
ERR3016851	0.902484237	2.138740738	2
ERR3018790	0.452246337	1.933140335	2
ERR3017535	0.580419169	2.062447537	2
ERR3018986	0.831663914	2.291531412	2
ERR3019778	0.669015059	2.140035866	2
ERR3017032	0.79441321	2.265907745	2
ERR3016847	0.148660884	1.635489028	2
ERR3017496	0.516251304	1.649384528	2
ERR3017960	0.594273096	2.095561485	2
ERR3017430	0.490011183	1.71739565	2
ERR3018847	0.36408689	1.612324879	2
ERR3018677	-0.061148056	1.4942879	2
ERR3018708	0.584993151	2.087285911	2
ERR3018448	0.279642331	1.821327906	2
ERR3018766	0.431230764	1.953254314	2
ERR3017009	0.667207309	1.988626497	2
ERR3017976	0.616280486	2.096884711	2
ERR3019510	-2.083842899	0.829066425	2
ERR3018408	0.536594022	1.848772542	2
ERR3016509	-0.040264746	0.31332017	2
ERR3016742	0.325312823	1.01801384	2
ERR3016745	0.313911636	1.791882241	2
ERR3016879	-0.450891432	0.700106015	2
ERR3017076	0.676093865	2.08575018	2
ERR3017145	0.753400568	1.768969787	2
ERR3017208	0.515378935	1.749627133	2
ERR3017210	0.602634146	1.987452461	2
ERR3017367	0.087775624	0.649721927	2
ERR3016766	0.335721576	1.780507335	2
ERR3016459	0.757873147	2.215146846	2
ERR3016531	0.38615415	0.789385703	2
ERR3016593	-0.32365351	1.062710651	2
ERR3016597	-0.324533068	0.703997881	2
ERR3016624	-0.18608544	0.561967314	2
ERR3016668	0.540904148	1.76986142	2
ERR3016715	0.523886219	2.00983763	2
ERR3016720	0.689815731	1.250150829	2
ERR3016741	0.711788095	1.932742008	2
ERR3016763	0.767758016	2.207227656	2
ERR3016966	0.581589073	2.079182178	2
ERR3017011	0.590037883	1.939442926	2
ERR3017317	0.386836169	1.813538705	2
ERR3017383	0.853837257	2.222593195	2
ERR3017406	-0.082854642	1.52916921	2
ERR3017408	-0.278104726	1.161241171	2
ERR3017443	-0.69197884	0.854232964	2
ERR3017449	-0.555204247	0.978738106	2
ERR3017450	-0.127216988	1.400561816	2
ERR3017451	0.38698168	1.949964633	2
ERR3017479	0.519287321	1.954301133	2
ERR3017493	0.777394963	2.250380123	2
ERR3017495	0.393721177	1.893768094	2
ERR3017498	0.309245126	1.902146459	2
ERR3017515	0.681432605	2.161448714	2
ERR3017735	0.220725086	1.792797952	2
ERR3017783	0.226700987	1.78573357	2
ERR3017785	-0.489077965	1.12858698	2
ERR3018411	-0.738018005	0.829487067	2
ERR3018461	0.420996193	1.965653288	2
ERR3018510	0.692718586	2.163064313	2
ERR3018984	0.690889353	2.164269026	2
ERR3019034	-0.640374245	0.937572723	2
ERR3019035	-0.525584713	0.923879533	2
ERR3019047	0.87117377	2.328625729	2
ERR3019062	0.617652122	2.091417707	2
ERR3019073	0.255995591	1.66060959	2
ERR3019397	0.434805532	1.881199323	2
ERR3019428	0.780737098	2.070360008	2
ERR3019455	0.362025718	1.81703847	2
ERR3019615	0.595189671	2.092932009	2
ERR3019726	0.600185964	2.070229226	2
ERR3019780	0.778385195	2.275149506	2
ERR3019781	-0.028451723	1.496310786	2
ERR3019982	0.405594334	1.877474854	2
ERR3019984	0.467781313	1.842512961	2
ERR3019204	0.809151453	2.272544442	2
ERR3016666	0.874892142	2.120627356	2
ERR3017945	0.460287363	1.971103923	2
ERR3017737	0.094046605	1.541230712	2
ERR3018465	0.306605086	1.777942259	2
ERR3016510	0.164030735	0.355200183	2
ERR3016512	0.654839196	0.019213706	2
ERR3016811	-0.287296807	0.927714701	2
ERR3016934	0.887014441	1.647736423	2
ERR3016979	0.364765483	1.016609037	2
ERR3017037	0.302255379	1.353826135	2
ERR3018248	0.442016765	1.70933555	2
ERR3019674	0.382185512	1.663240581	2
ERR3019723	-0.03160695	1.192032038	2
ERR3017388	0.141810127	1.66608028	2
ERR3019564	-0.516044828	1.053603923	2
ERR3017981	0.030104807	1.574653357	2
ERR3019620	0.831297223	2.278690797	2
ERR3018508	-0.207006514	1.367393043	2
ERR3019292	-0.057049635	1.3996335	2
ERR3016548	0.543115446	1.979318554	2
ERR3018719	0.719026803	2.182026131	2
ERR3017140	0.609299112	2.047363021	2
ERR3018088	-0.364079041	1.090594441	2
ERR3018256	0.07572477	1.441674347	2
ERR3019252	0.832413835	2.294441921	2
ERR3016971	0.631810415	1.971090951	2
ERR3016992	0.594491872	1.770045557	2
ERR3017038	0.720932778	1.849735493	2
ERR3017053	0.618002446	1.865578733	2
ERR3017534	0.236666462	1.53811717	2
ERR3018035	0.691568368	2.03217002	2
ERR3018360	0.563180709	1.972448132	2
ERR3018464	0.526972984	1.612045965	2
ERR3016949	0.760720684	2.164519465	2
ERR3016697	0.223210739	0.219583311	2
ERR3016993	0.750060231	1.975204515	2
ERR3016594	0.38948187	1.81240024	2
ERR3016598	-0.046627557	0.928158353	2
ERR3016647	0.787083396	2.14868123	2
ERR3017179	0.439334275	1.833017094	2
ERR3019255	0.811671089	2.274613183	2
ERR3019721	0.543257744	1.901885674	2
ERR3017506	0.638747839	2.082003046	2
ERR3018143	0.522259762	1.85885443	2
ERR3019285	-0.244748331	1.307578351	2
ERR3019511	0.814001521	2.198387841	2
ERR3019565	-0.53531655	1.012988556	2
ERR3019935	0.70454805	2.151728456	2
ERR3017895	0.523808851	1.892040679	2
ERR3018430	0.853392653	2.317425817	2
ERR3018030	0.860828159	2.286641076	2
ERR3016848	0.69019344	2.194656357	2
ERR3017055	0.686180006	2.178873846	2
ERR3017141	0.874093398	2.310810905	2
ERR3019830	0.481958256	1.952438949	2
ERR3017930	0.827613906	2.294232434	2
ERR3016988	0.77477573	2.245156256	2
ERR3017734	0.106445879	1.606339161	2
ERR3018007	0.643068569	2.074318292	2
ERR3016646	0.790681078	2.248658816	2
ERR3018737	0.705724502	2.152988266	2
ERR3017209	-0.870098989	0.671760925	2
ERR3018757	0.896038008	2.334452957	2
ERR3019870	0.664901232	2.12273504	2
ERR3016736	0.693006633	2.156623521	2
ERR3016762	0.794918554	2.251803439	2
ERR3018149	0.382599859	1.861632242	2
ERR3017090	0.872567841	2.330974599	2
ERR3017476	0.587038838	2.092921261	2
ERR3016805	0.617284069	2.12947017	2
ERR3017984	0.694794736	2.180520055	2
ERR3016806	0.750590719	2.223310383	2
ERR3017435	0.178924799	1.613627462	2
ERR3018367	0.746394895	2.229268256	2
ERR3019658	0.774376573	2.215696463	2
ERR3017045	0.587910072	1.993847844	2
ERR3016465	0.467439188	1.738524682	2
ERR3016476	-0.159503595	1.361069417	2
ERR3016533	0.727760199	2.186531128	2
ERR3016623	0.878775523	2.322741235	2
ERR3017241	0.823788047	2.284817318	2
ERR3016810	0.518414957	1.990844794	2
ERR3017433	-0.085673677	1.438000666	2
ERR3019283	0.097054133	1.613166941	2
ERR3017486	0.093196241	1.554140759	2
ERR3016529	-0.007257414	1.267772744	2
ERR3019619	0.202307593	1.684206633	2
ERR3017289	0.867134045	2.3247994	2
ERR3016809	0.768899691	2.225477423	2
ERR3016893	0.862442031	2.319749996	2
ERR3018904	0.395865298	1.871419695	2
ERR3019672	0.294504136	1.532969851	2
ERR3016547	0.831560825	2.288423774	2
ERR3016958	0.828106642	2.287853047	2
ERR3019517	-0.352230502	1.230785046	2
ERR3017225	0.273510992	1.593531668	2
ERR3017249	0.73931716	2.159541857	2
ERR3019881	0.722316465	2.1907595	2
ERR3018090	0.221815636	1.136098913	2
ERR3016648	0.555319118	1.536255929	2
ERR3016735	0.828189101	2.287634408	2
ERR3016744	0.510894098	1.843435571	2
ERR3016764	0.175437926	1.67147382	2
ERR3016898	-0.203698123	1.04579198	2
ERR3017008	0.694270601	1.985521548	2
ERR3017492	0.380808986	1.754451837	2
ERR3017525	0.875984933	1.920551682	2
ERR3018266	0.049019878	1.017347234	2
ERR3018625	0.528443221	1.959824352	2
ERR3019884	0.836580646	2.219872521	2
ERR3019885	0.845165478	2.242103249	2
ERR3016710	0.768095193	2.236368232	2
ERR3017415	0.547497706	2.007445708	2
ERR3018622	-0.064605382	1.338419685	2
ERR3017844	0.737563254	2.145502531	2
ERR3017207	1.025673344	1.241840762	2
ERR3017510	0.389396445	2.103809658	2
ERR3018733	-0.17190696	1.371517554	2
ERR3016587	-0.371319579	1.165611555	2
ERR3019734	-0.075386684	1.43140513	2
ERR3017001	0.039655251	1.501275105	2
ERR3017266	0.741824043	2.186114459	2
ERR3017070	0.276045438	1.789892903	2
ERR3018587	0.203212686	1.671256798	2
ERR3017784	-0.393462676	0.883633333	2
ERR3016827	0.444882548	1.906252081	2
ERR3017188	-0.375389041	1.173470412	2
ERR3016573	0.704358775	2.129062466	2
ERR3016639	0.264367595	1.801629076	2
ERR3016672	0.669890959	1.545719092	2
ERR3016690	0.573613809	2.061595261	2
ERR3016828	0.66997976	2.017301021	2
ERR3017431	-0.115344893	1.359117063	2
ERR3018987	0.931677631	2.271989181	2
ERR3019828	0.730512082	2.135769288	2
ERR3017097	0.791300241	2.263235575	2
ERR3018671	0.740792754	2.206775385	2
ERR3016743	0.800892773	2.263071973	2
ERR3016830	0.629233316	2.09135317	2
ERR3016825	0.819840109	2.288296996	2
ERR3016877	0.28109933	1.64140978	2
ERR3018052	0.854192254	2.308873881	2
ERR3018678	-0.258178461	0.797500644	2
ERR3019407	0.329965506	1.766620524	2
ERR3016925	0.391921867	1.785481619	2
ERR3017478	0.722821951	2.161118936	2
ERR3019834	0.424089853	1.802559229	2
ERR3017183	0.775488998	2.19705656	2
ERR3016942	0.501857653	1.98070421	2
ERR3016687	0.807164008	2.273187925	2
ERR3016761	0.836472258	1.868012108	2
ERR3017082	0.989169475	1.466577235	2
ERR3017329	0.861629606	2.267976075	2
ERR3018299	0.038242152	1.512220305	2
ERR3019452	0.668496983	1.941177926	2
ERR3019669	0.728184544	2.205693005	2
ERR3016625	-0.024172058	0.585484006	2
ERR3016461	0.360092378	1.845149975	2
ERR3016530	0.009051697	1.359752293	2
ERR3016753	0.736059013	2.227412359	2
ERR3016758	0.668907955	2.173302214	2
ERR3016787	0.345384498	1.874426427	2
ERR3016876	0.667658456	2.18822168	2
ERR3016901	0.574840516	2.09571571	2
ERR3016922	0.737930743	2.173876016	2
ERR3017014	0.862034129	2.322814225	2
ERR3017137	0.59473976	2.060982041	2
ERR3017221	0.59056267	2.065098245	2
ERR3017336	0.855825018	2.311825168	2
ERR3017366	0.089662465	1.60190368	2
ERR3017466	0.618465826	2.176031759	2
ERR3017491	-0.605368064	0.946116249	2
ERR3017786	-0.008835235	1.520233542	2
ERR3018651	0.405340754	1.897666906	2
ERR3019130	0.385742416	1.870685803	2
ERR3019131	0.296933349	1.794220759	2
ERR3019562	0.250081847	1.715498903	2
ERR3019852	-0.048537534	1.47323771	2
ERR3019933	0.480919017	1.577508903	2
ERR3018891	0.794396295	2.36033524	2
ERR3016610	0.163488794	1.641320353	2
ERR3017226	0.590747817	2.108093743	2
ERR3018962	0.834067412	2.292660705	2
ERR3016897	0.741857492	2.232899442	2
ERR3019230	0.126964311	1.726833143	2
ERR3016694	0.732091336	2.151226759	2
ERR3016713	0.790307791	2.269235615	2
ERR3016872	0.753485868	2.150882405	2
ERR3017093	0.994775911	1.599639242	2
ERR3018907	0.541919189	2.023431544	2
ERR3018793	0.332779283	1.842738756	2
ERR3017007	0.798572429	2.183102362	2
ERR3016765	0.853151629	2.312456399	2
ERR3016695	0.230158686	1.196332268	2
ERR3017116	0.724608761	2.182935302	2
ERR3017158	0.847294978	2.245829368	2
ERR3017290	0.846623004	2.298285586	2
ERR3018560	0.594275519	2.086128264	2
ERR3016664	0.845533638	2.299403702	2
ERR3016711	0.768284189	2.277059443	2
ERR3016714	0.381252505	1.592882434	2
ERR3016738	0.605548904	2.07924996	2
ERR3016667	0.289603306	1.308868279	2
ERR3016595	0.746836215	2.210806426	2
ERR3016737	0.812344211	2.283670089	2
ERR3016718	0.535025427	1.992091828	2
ERR3016729	0.886608498	2.301779468	2
ERR3017139	0.798588114	2.216634746	2
ERR3017160	0.873928516	2.263331998	2
ERR3018127	0.687063465	2.100289383	2
ERR3018563	0.732832086	2.199615445	2
ERR3018870	0.846924928	2.30437258	2
ERR3018880	0.740275254	2.234692276	2
ERR3019222	0.865826798	2.343972881	2
ERR3019603	0.41300868	1.872199563	2
ERR3019507	0.772846741	2.236608396	2
ERR3017246	0.85944542	2.273130834	2
ERR3016826	0.805059077	2.276343031	2
ERR3017180	0.814799154	2.278457309	2
ERR3018106	0.246440382	1.789210868	2
ERR3018776	0.586706393	2.359601823	2
ERR3018851	0.420979451	1.864422865	2
ERR3019474	-0.304711944	0.991485709	2
ERR3019673	0.403202234	1.879620728	2
ERR3019859	0.150393304	1.658247079	2
ERR3017202	0.762440525	2.230474552	2
ERR3019777	0.732914288	2.193031023	2
ERR3016968	0.586733853	2.061568387	2
ERR3017117	0.788343671	2.249619714	2
ERR3017518	-0.309786107	1.668954825	2
ERR3018933	0.749541591	2.146171877	2
ERR3018973	0.893219447	2.34780037	2
ERR3016571	0.788850965	2.246849909	2
ERR3016640	0.905021661	1.944980984	2
ERR3016657	0.829690495	2.305143606	2
ERR3016662	0.842883846	2.30558298	2
ERR3016670	0.526185026	1.939867196	2
ERR3016688	0.751391837	2.245667389	2
ERR3016719	0.58482218	2.073861987	2
ERR3016760	0.856950323	2.245220399	2
ERR3016903	0.707362495	2.077234067	2
ERR3016904	0.721337316	2.149821561	2
ERR3016917	0.834345993	2.295873289	2
ERR3016924	0.803642565	2.222508154	2
ERR3016940	0.840636527	2.157480122	2
ERR3016941	0.658458978	2.222999365	2
ERR3016945	0.617979199	2.088383168	2
ERR3016964	0.798209538	2.232061231	2
ERR3016965	0.843500208	2.258516077	2
ERR3016984	0.900087123	2.356682547	2
ERR3016985	1.011339138	1.929346123	2
ERR3016989	0.697599501	2.047553867	2
ERR3017048	0.718301441	2.151068125	2
ERR3017049	0.68265903	2.162735349	2
ERR3017069	0.816213957	2.287327957	2
ERR3017092	0.875483824	2.314895989	2
ERR3017115	0.851646683	2.319598181	2
ERR3017134	0.90389282	2.358014246	2
ERR3017136	0.896505136	2.355716927	2
ERR3017159	0.693041562	2.161809109	2
ERR3017165	0.819815213	2.298976782	2
ERR3017203	0.862735022	2.324784567	2
ERR3017217	0.759074961	2.23312574	2
ERR3017222	0.899481394	1.855221315	2
ERR3017223	0.779974812	2.24421908	2
ERR3017224	0.564089574	1.776701173	2
ERR3017533	0.640610486	2.107807941	2
ERR3018060	0.805373482	2.277569408	2
ERR3018300	0.834553166	2.250335627	2
