sub	type	month	num
Bgsng7155	2	1	36
Bgsng7155	2	2	36
Bgsng7155	2	3	36
Bgsng7155	2	4	36
Bgsng7155	2	5	36
Bgsng7155	2	6	36
Bgsng7155	2	7	36
Bgsng7155	2	8	36
Bgsng7155	2	9	36
Bgsng7155	2	10	36
Bgsng7155	2	11	36
Bgsng7155	2	12	36
Bgsng7155	2	13	36
Bgsng7155	2	14	36
Bgsng7155	2	15	36
Bgsng7155	2	16	36
Bgsng7155	2	17	36
Bgsng7155	4	18	36
Bgsng7155	2	19	36
Bgsng7155	2	20	36
Bgsng7155	2	21	36
Bgsng7155	4	22	36
Bgsng7155	2	23	36
Bgsng7155	2	24	36
Bgsng7155	2	25	36
Bgsng7155	2	26	36
Bgsng7155	2	27	36
Bgsng7155	2	28	36
Bgsng7155	2	29	36
Bgsng7155	2	30	36
Bgsng7155	2	31	36
Bgsng7155	2	32	36
Bgsng7155	2	33	36
Bgsng7155	2	34	36
Bgsng7155	2	35	36
Bgsng7155	2	36	36
Bgsng7173	2	1	36
Bgsng7173	2	2	36
Bgsng7173	2	3	36
Bgsng7173	2	4	36
Bgsng7173	2	5	36
Bgsng7173	2	6	36
Bgsng7173	2	7	36
Bgsng7173	2	8	36
Bgsng7173	2	9	36
Bgsng7173	2	10	36
Bgsng7173	2	11	36
Bgsng7173	2	12	36
Bgsng7173	2	13	36
Bgsng7173	4	14	36
Bgsng7173	2	15	36
Bgsng7173	2	16	36
Bgsng7173	4	17	36
Bgsng7173	4	18	36
Bgsng7173	2	19	36
Bgsng7173	2	20	36
Bgsng7173	2	21	36
Bgsng7173	2	22	36
Bgsng7173	2	23	36
Bgsng7173	2	24	36
Bgsng7173	2	25	36
Bgsng7173	2	26	36
Bgsng7173	2	27	36
Bgsng7173	2	28	36
Bgsng7173	2	29	36
Bgsng7173	2	30	36
Bgsng7173	2	31	36
Bgsng7173	2	32	36
Bgsng7173	2	33	36
Bgsng7173	2	34	36
Bgsng7173	2	35	36
Bgsng7173	2	36	36
Bgsng7178	2	1	36
Bgsng7178	2	2	36
Bgsng7178	2	3	36
Bgsng7178	2	4	36
Bgsng7178	2	5	36
Bgsng7178	2	6	36
Bgsng7178	2	7	36
Bgsng7178	2	8	36
Bgsng7178	2	9	36
Bgsng7178	2	10	36
Bgsng7178	2	11	36
Bgsng7178	2	12	36
Bgsng7178	2	13	36
Bgsng7178	2	14	36
Bgsng7178	2	15	36
Bgsng7178	4	16	36
Bgsng7178	2	17	36
Bgsng7178	2	18	36
Bgsng7178	2	19	36
Bgsng7178	2	20	36
Bgsng7178	2	21	36
Bgsng7178	2	22	36
Bgsng7178	2	23	36
Bgsng7178	2	24	36
Bgsng7178	2	25	36
Bgsng7178	2	26	36
Bgsng7178	2	27	36
Bgsng7178	2	28	36
Bgsng7178	2	29	36
Bgsng7178	2	30	36
Bgsng7178	2	31	36
Bgsng7178	2	32	36
Bgsng7178	2	33	36
Bgsng7178	2	34	36
Bgsng7178	2	35	36
Bgsng7178	2	36	36
Bgsng7204	2	1	36
Bgsng7204	2	2	36
Bgsng7204	2	3	36
Bgsng7204	2	4	36
Bgsng7204	2	5	36
Bgsng7204	2	6	36
Bgsng7204	2	7	36
Bgsng7204	1	8	36
Bgsng7204	2	9	36
Bgsng7204	1	10	36
Bgsng7204	2	11	36
Bgsng7204	2	12	36
Bgsng7204	2	13	36
Bgsng7204	2	14	36
Bgsng7204	2	15	36
Bgsng7204	2	16	36
Bgsng7204	2	17	36
Bgsng7204	4	18	36
Bgsng7204	2	19	36
Bgsng7204	2	20	36
Bgsng7204	2	21	36
Bgsng7204	2	22	36
Bgsng7204	4	23	36
Bgsng7204	4	24	36
Bgsng7204	2	25	36
Bgsng7204	2	26	36
Bgsng7204	2	27	36
Bgsng7204	2	28	36
Bgsng7204	2	29	36
Bgsng7204	2	30	36
Bgsng7204	2	31	36
Bgsng7204	2	32	36
Bgsng7204	2	33	36
Bgsng7204	4	34	36
Bgsng7204	2	35	36
Bgsng7204	2	36	36
Bgsng8064	1	1	36
Bgsng8064	2	2	36
Bgsng8064	2	3	36
Bgsng8064	2	4	36
Bgsng8064	2	5	36
Bgsng8064	2	6	36
Bgsng8064	2	7	36
Bgsng8064	2	8	36
Bgsng8064	2	9	36
Bgsng8064	2	10	36
Bgsng8064	2	11	36
Bgsng8064	2	12	36
Bgsng8064	2	13	36
Bgsng8064	2	14	36
Bgsng8064	2	15	36
Bgsng8064	2	16	36
Bgsng8064	2	17	36
Bgsng8064	2	18	36
Bgsng8064	2	19	36
Bgsng8064	2	20	36
Bgsng8064	2	21	36
Bgsng8064	2	22	36
Bgsng8064	2	23	36
Bgsng8064	2	24	36
Bgsng8064	2	25	36
Bgsng8064	2	26	36
Bgsng8064	2	27	36
Bgsng8064	2	28	36
Bgsng8064	2	29	36
Bgsng8064	2	30	36
Bgsng8064	2	31	36
Bgsng8064	2	32	36
Bgsng8064	2	33	36
Bgsng8064	2	34	36
Bgsng8064	2	35	36
Bgsng8064	2	36	36
Bgsng7035	1	1	35
Bgsng7035	1	2	35
Bgsng7035	1	3	35
Bgsng7035	2	4	35
Bgsng7035	1	5	35
Bgsng7035	2	6	35
Bgsng7035	2	7	35
Bgsng7035	2	8	35
Bgsng7035	2	9	35
Bgsng7035	2	10	35
Bgsng7035	2	11	35
Bgsng7035	2	12	35
Bgsng7035	2	13	35
Bgsng7035	2	14	35
Bgsng7035	2	15	35
Bgsng7035	2	16	35
Bgsng7035	4	17	35
Bgsng7035	2	19	35
Bgsng7035	4	20	35
Bgsng7035	2	21	35
Bgsng7035	2	22	35
Bgsng7035	2	23	35
Bgsng7035	2	24	35
Bgsng7035	2	25	35
Bgsng7035	2	26	35
Bgsng7035	2	27	35
Bgsng7035	2	28	35
Bgsng7035	2	29	35
Bgsng7035	2	30	35
Bgsng7035	2	31	35
Bgsng7035	2	32	35
Bgsng7035	2	33	35
Bgsng7035	2	34	35
Bgsng7035	2	35	35
Bgsng7035	2	36	35
Bgsng7090	2	1	35
Bgsng7090	2	2	35
Bgsng7090	2	3	35
Bgsng7090	2	4	35
Bgsng7090	2	5	35
Bgsng7090	2	6	35
Bgsng7090	2	7	35
Bgsng7090	2	8	35
Bgsng7090	2	9	35
Bgsng7090	2	10	35
Bgsng7090	2	11	35
Bgsng7090	2	12	35
Bgsng7090	2	13	35
Bgsng7090	2	14	35
Bgsng7090	2	15	35
Bgsng7090	2	16	35
Bgsng7090	2	17	35
Bgsng7090	2	18	35
Bgsng7090	2	19	35
Bgsng7090	2	20	35
Bgsng7090	4	22	35
Bgsng7090	2	23	35
Bgsng7090	2	24	35
Bgsng7090	2	25	35
Bgsng7090	2	26	35
Bgsng7090	2	27	35
Bgsng7090	2	28	35
Bgsng7090	2	29	35
Bgsng7090	2	30	35
Bgsng7090	2	31	35
Bgsng7090	2	32	35
Bgsng7090	2	33	35
Bgsng7090	2	34	35
Bgsng7090	2	35	35
Bgsng7090	2	36	35
Bgsng7096	2	1	35
Bgsng7096	2	2	35
Bgsng7096	2	3	35
Bgsng7096	2	4	35
Bgsng7096	2	5	35
Bgsng7096	2	6	35
Bgsng7096	2	7	35
Bgsng7096	2	8	35
Bgsng7096	2	9	35
Bgsng7096	1	10	35
Bgsng7096	2	11	35
Bgsng7096	2	12	35
Bgsng7096	2	13	35
Bgsng7096	2	14	35
Bgsng7096	2	15	35
Bgsng7096	2	16	35
Bgsng7096	2	17	35
Bgsng7096	2	19	35
Bgsng7096	2	20	35
Bgsng7096	2	21	35
Bgsng7096	2	22	35
Bgsng7096	2	23	35
Bgsng7096	2	24	35
Bgsng7096	2	25	35
Bgsng7096	2	26	35
Bgsng7096	2	27	35
Bgsng7096	2	28	35
Bgsng7096	2	29	35
Bgsng7096	2	30	35
Bgsng7096	2	31	35
Bgsng7096	2	32	35
Bgsng7096	2	33	35
Bgsng7096	2	34	35
Bgsng7096	2	35	35
Bgsng7096	2	36	35
Bgsng7128	2	1	35
Bgsng7128	2	2	35
Bgsng7128	2	3	35
Bgsng7128	2	4	35
Bgsng7128	2	5	35
Bgsng7128	2	6	35
Bgsng7128	2	7	35
Bgsng7128	2	8	35
Bgsng7128	2	9	35
Bgsng7128	2	10	35
Bgsng7128	2	11	35
Bgsng7128	2	12	35
Bgsng7128	2	13	35
Bgsng7128	2	14	35
Bgsng7128	2	16	35
Bgsng7128	2	17	35
Bgsng7128	4	18	35
Bgsng7128	2	19	35
Bgsng7128	2	20	35
Bgsng7128	2	21	35
Bgsng7128	2	22	35
Bgsng7128	2	23	35
Bgsng7128	2	24	35
Bgsng7128	2	25	35
Bgsng7128	2	26	35
Bgsng7128	2	27	35
Bgsng7128	2	28	35
Bgsng7128	2	29	35
Bgsng7128	2	30	35
Bgsng7128	2	31	35
Bgsng7128	2	32	35
Bgsng7128	2	33	35
Bgsng7128	2	34	35
Bgsng7128	2	35	35
Bgsng7128	2	36	35
Bgsng7177	1	1	35
Bgsng7177	1	2	35
Bgsng7177	2	3	35
Bgsng7177	2	4	35
Bgsng7177	2	5	35
Bgsng7177	2	6	35
Bgsng7177	2	7	35
Bgsng7177	1	8	35
Bgsng7177	2	9	35
Bgsng7177	2	11	35
Bgsng7177	2	12	35
Bgsng7177	2	13	35
Bgsng7177	2	14	35
Bgsng7177	2	15	35
Bgsng7177	2	16	35
Bgsng7177	2	17	35
Bgsng7177	2	18	35
Bgsng7177	2	19	35
Bgsng7177	4	20	35
Bgsng7177	2	21	35
Bgsng7177	2	22	35
Bgsng7177	2	23	35
Bgsng7177	2	24	35
Bgsng7177	2	25	35
Bgsng7177	2	26	35
Bgsng7177	2	27	35
Bgsng7177	2	28	35
Bgsng7177	2	29	35
Bgsng7177	2	30	35
Bgsng7177	2	31	35
Bgsng7177	4	32	35
Bgsng7177	2	33	35
Bgsng7177	2	34	35
Bgsng7177	2	35	35
Bgsng7177	2	36	35
Bgsng7192	2	1	35
Bgsng7192	2	2	35
Bgsng7192	2	3	35
Bgsng7192	2	4	35
Bgsng7192	2	5	35
Bgsng7192	2	6	35
Bgsng7192	2	7	35
Bgsng7192	2	8	35
Bgsng7192	2	9	35
Bgsng7192	2	10	35
Bgsng7192	2	11	35
Bgsng7192	2	12	35
Bgsng7192	2	13	35
Bgsng7192	2	14	35
Bgsng7192	2	15	35
Bgsng7192	2	16	35
Bgsng7192	2	17	35
Bgsng7192	3	18	35
Bgsng7192	2	19	35
Bgsng7192	2	20	35
Bgsng7192	2	21	35
Bgsng7192	2	22	35
Bgsng7192	4	23	35
Bgsng7192	2	24	35
Bgsng7192	2	25	35
Bgsng7192	2	26	35
Bgsng7192	2	27	35
Bgsng7192	2	28	35
Bgsng7192	2	29	35
Bgsng7192	2	30	35
Bgsng7192	2	31	35
Bgsng7192	2	33	35
Bgsng7192	2	34	35
Bgsng7192	2	35	35
Bgsng7192	2	36	35
Bgsng7202	2	1	35
Bgsng7202	2	2	35
Bgsng7202	2	3	35
Bgsng7202	2	4	35
Bgsng7202	2	5	35
Bgsng7202	2	6	35
Bgsng7202	2	7	35
Bgsng7202	2	8	35
Bgsng7202	2	9	35
Bgsng7202	2	10	35
Bgsng7202	2	11	35
Bgsng7202	2	12	35
Bgsng7202	2	13	35
Bgsng7202	2	14	35
Bgsng7202	2	15	35
Bgsng7202	2	16	35
Bgsng7202	2	17	35
Bgsng7202	2	18	35
Bgsng7202	2	20	35
Bgsng7202	3	21	35
Bgsng7202	2	22	35
Bgsng7202	2	23	35
Bgsng7202	2	24	35
Bgsng7202	2	25	35
Bgsng7202	2	26	35
Bgsng7202	2	27	35
Bgsng7202	2	28	35
Bgsng7202	2	29	35
Bgsng7202	2	30	35
Bgsng7202	2	31	35
Bgsng7202	2	32	35
Bgsng7202	2	33	35
Bgsng7202	2	34	35
Bgsng7202	2	35	35
Bgsng7202	2	36	35
Bgsng8161	2	1	34
Bgsng8161	2	2	34
Bgsng8161	2	3	34
Bgsng8161	2	4	34
Bgsng8161	2	5	34
Bgsng8161	2	6	34
Bgsng8161	2	7	34
Bgsng8161	2	8	34
Bgsng8161	2	9	34
Bgsng8161	2	10	34
Bgsng8161	2	11	34
Bgsng8161	2	12	34
Bgsng8161	2	13	34
Bgsng8161	2	14	34
Bgsng8161	2	15	34
Bgsng8161	2	16	34
Bgsng8161	2	17	34
Bgsng8161	2	18	34
Bgsng8161	2	20	34
Bgsng8161	2	21	34
Bgsng8161	2	22	34
Bgsng8161	2	23	34
Bgsng8161	2	24	34
Bgsng8161	2	25	34
Bgsng8161	2	26	34
Bgsng8161	2	27	34
Bgsng8161	2	28	34
Bgsng8161	2	29	34
Bgsng8161	2	30	34
Bgsng8161	2	31	34
Bgsng8161	2	32	34
Bgsng8161	2	33	34
Bgsng8161	2	34	34
Bgsng8161	2	35	34
Bgsng8169	2	1	34
Bgsng8169	2	3	34
Bgsng8169	2	5	34
Bgsng8169	2	6	34
Bgsng8169	2	7	34
Bgsng8169	2	8	34
Bgsng8169	2	9	34
Bgsng8169	2	10	34
Bgsng8169	2	11	34
Bgsng8169	2	12	34
Bgsng8169	2	13	34
Bgsng8169	2	14	34
Bgsng8169	2	15	34
Bgsng8169	2	16	34
Bgsng8169	2	17	34
Bgsng8169	2	18	34
Bgsng8169	2	19	34
Bgsng8169	2	20	34
Bgsng8169	2	21	34
Bgsng8169	2	22	34
Bgsng8169	2	23	34
Bgsng8169	2	24	34
Bgsng8169	2	25	34
Bgsng8169	2	26	34
Bgsng8169	2	27	34
Bgsng8169	2	28	34
Bgsng8169	2	29	34
Bgsng8169	2	30	34
Bgsng8169	2	31	34
Bgsng8169	2	32	34
Bgsng8169	2	33	34
Bgsng8169	4	34	34
Bgsng8169	4	35	34
Bgsng8169	4	36	34
Bgsng7115	1	1	33
Bgsng7115	2	2	33
Bgsng7115	2	3	33
Bgsng7115	2	4	33
Bgsng7115	2	5	33
Bgsng7115	2	6	33
Bgsng7115	2	7	33
Bgsng7115	2	8	33
Bgsng7115	2	9	33
Bgsng7115	2	10	33
Bgsng7115	2	11	33
Bgsng7115	2	12	33
Bgsng7115	2	13	33
Bgsng7115	3	14	33
Bgsng7115	2	15	33
Bgsng7115	2	16	33
Bgsng7115	2	17	33
Bgsng7115	2	18	33
Bgsng7115	3	20	33
Bgsng7115	2	23	33
Bgsng7115	2	24	33
Bgsng7115	2	25	33
Bgsng7115	2	26	33
Bgsng7115	2	27	33
Bgsng7115	2	28	33
Bgsng7115	2	29	33
Bgsng7115	2	30	33
Bgsng7115	2	31	33
Bgsng7115	2	32	33
Bgsng7115	2	33	33
Bgsng7115	2	34	33
Bgsng7115	2	35	33
Bgsng7115	2	36	33
Bgsng7142	2	1	33
Bgsng7142	2	2	33
Bgsng7142	2	3	33
Bgsng7142	2	4	33
Bgsng7142	2	5	33
Bgsng7142	2	6	33
Bgsng7142	2	7	33
Bgsng7142	2	8	33
Bgsng7142	2	9	33
Bgsng7142	2	11	33
Bgsng7142	2	12	33
Bgsng7142	2	13	33
Bgsng7142	2	14	33
Bgsng7142	2	15	33
Bgsng7142	4	16	33
Bgsng7142	4	17	33
Bgsng7142	4	18	33
Bgsng7142	2	20	33
Bgsng7142	2	21	33
Bgsng7142	2	22	33
Bgsng7142	4	23	33
Bgsng7142	4	24	33
Bgsng7142	2	25	33
Bgsng7142	2	26	33
Bgsng7142	2	27	33
Bgsng7142	2	28	33
Bgsng7142	2	29	33
Bgsng7142	2	30	33
Bgsng7142	2	31	33
Bgsng7142	2	32	33
Bgsng7142	2	33	33
Bgsng7142	2	35	33
Bgsng7142	2	36	33
Bgsng7149	2	1	33
Bgsng7149	2	2	33
Bgsng7149	2	3	33
Bgsng7149	2	4	33
Bgsng7149	2	5	33
Bgsng7149	2	6	33
Bgsng7149	2	7	33
Bgsng7149	2	8	33
Bgsng7149	2	9	33
Bgsng7149	2	10	33
Bgsng7149	1	11	33
Bgsng7149	2	12	33
Bgsng7149	2	13	33
Bgsng7149	2	14	33
Bgsng7149	2	15	33
Bgsng7149	2	16	33
Bgsng7149	2	17	33
Bgsng7149	2	18	33
Bgsng7149	4	19	33
Bgsng7149	2	21	33
Bgsng7149	2	23	33
Bgsng7149	2	24	33
Bgsng7149	2	25	33
Bgsng7149	2	26	33
Bgsng7149	2	27	33
Bgsng7149	2	28	33
Bgsng7149	2	29	33
Bgsng7149	2	30	33
Bgsng7149	2	31	33
Bgsng7149	2	32	33
Bgsng7149	4	33	33
Bgsng7149	2	34	33
Bgsng7149	2	36	33
Bgsng8245	2	1	33
Bgsng8245	2	2	33
Bgsng8245	2	3	33
Bgsng8245	2	4	33
Bgsng8245	2	5	33
Bgsng8245	2	6	33
Bgsng8245	2	7	33
Bgsng8245	2	8	33
Bgsng8245	2	9	33
Bgsng8245	2	10	33
Bgsng8245	2	11	33
Bgsng8245	2	12	33
Bgsng8245	2	13	33
Bgsng8245	2	14	33
Bgsng8245	2	15	33
Bgsng8245	2	16	33
Bgsng8245	2	17	33
Bgsng8245	2	18	33
Bgsng8245	2	19	33
Bgsng8245	2	20	33
Bgsng8245	2	21	33
Bgsng8245	2	25	33
Bgsng8245	2	26	33
Bgsng8245	2	27	33
Bgsng8245	2	28	33
Bgsng8245	2	29	33
Bgsng8245	2	30	33
Bgsng8245	2	31	33
Bgsng8245	2	32	33
Bgsng8245	2	33	33
Bgsng8245	2	34	33
Bgsng8245	2	35	33
Bgsng8245	2	36	33
E018113	3	2	33
E018113	3	3	33
E018113	3	4	33
E018113	3	5	33
E018113	3	6	33
E018113	3	9	33
E018113	1	10	33
E018113	3	11	33
E018113	3	12	33
E018113	3	13	33
E018113	3	14	33
E018113	3	15	33
E018113	3	16	33
E018113	3	17	33
E018113	3	18	33
E018113	3	19	33
E018113	3	20	33
E018113	3	21	33
E018113	3	22	33
E018113	3	23	33
E018113	3	24	33
E018113	3	25	33
E018113	3	26	33
E018113	3	27	33
E018113	3	28	33
E018113	3	29	33
E018113	3	30	33
E018113	3	31	33
E018113	3	32	33
E018113	3	33	33
E018113	3	34	33
E018113	3	35	33
E018113	3	36	33
E018286	1	2	33
E018286	1	3	33
E018286	1	4	33
E018286	1	5	33
E018286	1	6	33
E018286	2	7	33
E018286	2	8	33
E018286	2	9	33
E018286	1	10	33
E018286	1	11	33
E018286	1	12	33
E018286	3	13	33
E018286	3	14	33
E018286	3	15	33
E018286	3	16	33
E018286	3	17	33
E018286	3	18	33
E018286	3	19	33
E018286	3	20	33
E018286	3	22	33
E018286	3	23	33
E018286	3	25	33
E018286	3	26	33
E018286	3	27	33
E018286	3	28	33
E018286	3	29	33
E018286	3	30	33
E018286	3	31	33
E018286	3	32	33
E018286	3	33	33
E018286	3	34	33
E018286	3	35	33
E018286	3	36	33
E023445	1	2	33
E023445	2	3	33
E023445	2	4	33
E023445	2	5	33
E023445	2	6	33
E023445	2	7	33
E023445	2	8	33
E023445	2	9	33
E023445	2	10	33
E023445	1	11	33
E023445	1	12	33
E023445	3	13	33
E023445	3	14	33
E023445	3	15	33
E023445	3	16	33
E023445	3	17	33
E023445	3	18	33
E023445	3	19	33
E023445	3	20	33
E023445	3	22	33
E023445	3	23	33
E023445	3	24	33
E023445	3	25	33
E023445	3	26	33
E023445	3	27	33
E023445	3	28	33
E023445	3	29	33
E023445	3	31	33
E023445	3	32	33
E023445	3	33	33
E023445	3	34	33
E023445	3	35	33
E023445	3	36	33
E022497	3	3	33
E022497	3	4	33
E022497	3	5	33
E022497	3	6	33
E022497	3	7	33
E022497	3	8	33
E022497	3	10	33
E022497	3	11	33
E022497	3	12	33
E022497	3	13	33
E022497	3	14	33
E022497	3	15	33
E022497	3	16	33
E022497	3	17	33
E022497	3	18	33
E022497	3	19	33
E022497	3	20	33
E022497	3	21	33
E022497	3	22	33
E022497	3	23	33
E022497	3	24	33
E022497	3	25	33
E022497	3	26	33
E022497	3	27	33
E022497	3	28	33
E022497	3	29	33
E022497	3	30	33
E022497	3	31	33
E022497	3	32	33
E022497	3	33	33
E022497	3	34	33
E022497	3	35	33
E022497	3	36	33
Bgsng7018	2	1	32
Bgsng7018	2	2	32
Bgsng7018	2	3	32
Bgsng7018	2	4	32
Bgsng7018	2	5	32
Bgsng7018	2	6	32
Bgsng7018	2	7	32
Bgsng7018	2	8	32
Bgsng7018	2	9	32
Bgsng7018	2	10	32
Bgsng7018	2	11	32
Bgsng7018	2	12	32
Bgsng7018	2	13	32
Bgsng7018	2	14	32
Bgsng7018	2	15	32
Bgsng7018	2	16	32
Bgsng7018	2	17	32
Bgsng7018	2	18	32
Bgsng7018	2	19	32
Bgsng7018	2	20	32
Bgsng7018	4	24	32
Bgsng7018	2	25	32
Bgsng7018	2	26	32
Bgsng7018	2	27	32
Bgsng7018	2	28	32
Bgsng7018	2	29	32
Bgsng7018	2	30	32
Bgsng7018	2	31	32
Bgsng7018	2	33	32
Bgsng7018	2	34	32
Bgsng7018	2	35	32
Bgsng7018	2	36	32
Bgsng7052	2	1	32
Bgsng7052	2	2	32
Bgsng7052	1	3	32
Bgsng7052	2	4	32
Bgsng7052	2	5	32
Bgsng7052	2	6	32
Bgsng7052	2	7	32
Bgsng7052	2	8	32
Bgsng7052	2	9	32
Bgsng7052	2	10	32
Bgsng7052	2	11	32
Bgsng7052	2	12	32
Bgsng7052	2	14	32
Bgsng7052	2	15	32
Bgsng7052	2	16	32
Bgsng7052	4	17	32
Bgsng7052	2	18	32
Bgsng7052	2	19	32
Bgsng7052	2	20	32
Bgsng7052	2	24	32
Bgsng7052	2	25	32
Bgsng7052	2	26	32
Bgsng7052	2	27	32
Bgsng7052	2	28	32
Bgsng7052	2	29	32
Bgsng7052	2	30	32
Bgsng7052	2	31	32
Bgsng7052	2	32	32
Bgsng7052	2	33	32
Bgsng7052	2	34	32
Bgsng7052	2	35	32
Bgsng7052	2	36	32
Bgsng7063	2	1	32
Bgsng7063	2	2	32
Bgsng7063	2	3	32
Bgsng7063	2	4	32
Bgsng7063	2	5	32
Bgsng7063	2	6	32
Bgsng7063	2	7	32
Bgsng7063	2	8	32
Bgsng7063	2	10	32
Bgsng7063	2	11	32
Bgsng7063	2	12	32
Bgsng7063	2	15	32
Bgsng7063	2	16	32
Bgsng7063	2	17	32
Bgsng7063	2	18	32
Bgsng7063	2	19	32
Bgsng7063	2	20	32
Bgsng7063	4	21	32
Bgsng7063	2	22	32
Bgsng7063	2	24	32
Bgsng7063	2	25	32
Bgsng7063	2	26	32
Bgsng7063	2	27	32
Bgsng7063	2	28	32
Bgsng7063	2	29	32
Bgsng7063	2	30	32
Bgsng7063	2	31	32
Bgsng7063	2	32	32
Bgsng7063	2	33	32
Bgsng7063	2	34	32
Bgsng7063	2	35	32
Bgsng7063	2	36	32
Bgsng7131	2	1	32
Bgsng7131	2	2	32
Bgsng7131	2	3	32
Bgsng7131	2	4	32
Bgsng7131	2	5	32
Bgsng7131	2	6	32
Bgsng7131	2	7	32
Bgsng7131	2	8	32
Bgsng7131	2	9	32
Bgsng7131	2	10	32
Bgsng7131	2	11	32
Bgsng7131	2	12	32
Bgsng7131	4	13	32
Bgsng7131	2	15	32
Bgsng7131	2	16	32
Bgsng7131	2	17	32
Bgsng7131	4	18	32
Bgsng7131	2	21	32
Bgsng7131	3	22	32
Bgsng7131	3	24	32
Bgsng7131	2	25	32
Bgsng7131	2	26	32
Bgsng7131	2	27	32
Bgsng7131	2	28	32
Bgsng7131	2	29	32
Bgsng7131	2	30	32
Bgsng7131	2	31	32
Bgsng7131	2	32	32
Bgsng7131	2	33	32
Bgsng7131	2	34	32
Bgsng7131	2	35	32
Bgsng7131	2	36	32
Bgsng7150	2	1	32
Bgsng7150	2	2	32
Bgsng7150	2	3	32
Bgsng7150	2	4	32
Bgsng7150	2	5	32
Bgsng7150	2	6	32
Bgsng7150	3	7	32
Bgsng7150	2	8	32
Bgsng7150	2	9	32
Bgsng7150	2	10	32
Bgsng7150	2	11	32
Bgsng7150	2	12	32
Bgsng7150	2	13	32
Bgsng7150	2	14	32
Bgsng7150	2	15	32
Bgsng7150	2	17	32
Bgsng7150	2	18	32
Bgsng7150	2	19	32
Bgsng7150	4	20	32
Bgsng7150	2	21	32
Bgsng7150	4	24	32
Bgsng7150	2	25	32
Bgsng7150	2	26	32
Bgsng7150	2	27	32
Bgsng7150	2	29	32
Bgsng7150	2	30	32
Bgsng7150	2	31	32
Bgsng7150	2	32	32
Bgsng7150	2	33	32
Bgsng7150	2	34	32
Bgsng7150	2	35	32
Bgsng7150	2	36	32
Bgsng8248	1	1	32
Bgsng8248	2	2	32
Bgsng8248	2	3	32
Bgsng8248	2	4	32
Bgsng8248	2	5	32
Bgsng8248	2	6	32
Bgsng8248	1	7	32
Bgsng8248	2	8	32
Bgsng8248	2	9	32
Bgsng8248	2	10	32
Bgsng8248	2	11	32
Bgsng8248	2	12	32
Bgsng8248	2	13	32
Bgsng8248	2	14	32
Bgsng8248	2	15	32
Bgsng8248	2	16	32
Bgsng8248	2	17	32
Bgsng8248	2	18	32
Bgsng8248	2	20	32
Bgsng8248	2	22	32
Bgsng8248	2	23	32
Bgsng8248	2	25	32
Bgsng8248	2	26	32
Bgsng8248	2	27	32
Bgsng8248	4	28	32
Bgsng8248	2	29	32
Bgsng8248	2	30	32
Bgsng8248	2	31	32
Bgsng8248	2	32	32
Bgsng8248	2	34	32
Bgsng8248	2	35	32
Bgsng8248	2	36	32
E021032	2	2	32
E021032	2	3	32
E021032	2	4	32
E021032	2	5	32
E021032	2	6	32
E021032	2	7	32
E021032	2	8	32
E021032	2	9	32
E021032	2	10	32
E021032	2	11	32
E021032	2	12	32
E021032	3	13	32
E021032	3	15	32
E021032	3	16	32
E021032	3	17	32
E021032	3	18	32
E021032	3	19	32
E021032	3	20	32
E021032	3	21	32
E021032	3	22	32
E021032	3	23	32
E021032	3	24	32
E021032	3	25	32
E021032	3	27	32
E021032	3	29	32
E021032	3	30	32
E021032	3	31	32
E021032	3	32	32
E021032	3	33	32
E021032	3	34	32
E021032	3	35	32
E021032	3	36	32
Bgsng7106	2	1	31
Bgsng7106	2	2	31
Bgsng7106	2	3	31
Bgsng7106	2	4	31
Bgsng7106	2	5	31
Bgsng7106	2	6	31
Bgsng7106	2	9	31
Bgsng7106	2	10	31
Bgsng7106	2	11	31
Bgsng7106	2	12	31
Bgsng7106	2	14	31
Bgsng7106	2	16	31
Bgsng7106	2	18	31
Bgsng7106	2	19	31
Bgsng7106	4	20	31
Bgsng7106	4	21	31
Bgsng7106	2	22	31
Bgsng7106	4	23	31
Bgsng7106	4	24	31
Bgsng7106	2	25	31
Bgsng7106	2	26	31
Bgsng7106	2	27	31
Bgsng7106	2	28	31
Bgsng7106	2	29	31
Bgsng7106	2	30	31
Bgsng7106	2	31	31
Bgsng7106	2	32	31
Bgsng7106	2	33	31
Bgsng7106	2	34	31
Bgsng7106	2	35	31
Bgsng7106	2	36	31
Bgsng8168	2	1	31
Bgsng8168	2	2	31
Bgsng8168	2	3	31
Bgsng8168	2	4	31
Bgsng8168	2	5	31
Bgsng8168	2	6	31
Bgsng8168	2	7	31
Bgsng8168	2	8	31
Bgsng8168	2	9	31
Bgsng8168	2	10	31
Bgsng8168	2	11	31
Bgsng8168	2	12	31
Bgsng8168	2	13	31
Bgsng8168	2	14	31
Bgsng8168	2	16	31
Bgsng8168	2	17	31
Bgsng8168	2	18	31
Bgsng8168	2	19	31
Bgsng8168	2	20	31
Bgsng8168	2	21	31
Bgsng8168	2	22	31
Bgsng8168	2	23	31
Bgsng8168	2	25	31
Bgsng8168	2	26	31
Bgsng8168	2	27	31
Bgsng8168	2	28	31
Bgsng8168	2	30	31
Bgsng8168	2	31	31
Bgsng8168	2	33	31
Bgsng8168	2	34	31
Bgsng8168	2	35	31
Bgsng8233	2	3	31
Bgsng8233	2	4	31
Bgsng8233	1	5	31
